GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Stx11	114.226541683617	0.138763979568689	0.355615019403763	0.390208433269623	0.69638242609326	0.921400266658582
Syncrip	727.90167651013	0.0614829898264147	0.157196714575693	0.391121341132161	0.69570754666567	0.921400266658582
Tnfrsf14	13.7816128268738	0.137776008880023	0.352165984983192	0.391224634845408	0.695631200561166	0.921400266658582
5730408K05Rik	58.1188999245271	-0.155788355687608	0.399893289311303	-0.38957481871203	0.696850975573088	0.921644489254438
Cabin1	446.557549088153	-0.10095358713652	0.259079808712908	-0.389662118549691	0.696786411637981	0.921644489254438
Dgcr6	154.699518718364	-0.132343339341558	0.339963524287828	-0.38928687899326	0.697063941375297	0.921808200877056
Eef1b2	21941.3819909098	-0.0420907139077836	0.1083164790732	-0.38859012283199	0.69757937449721	0.922371806934011
Gal3st3	11.59299828959	-0.157139954769711	0.404614261632833	-0.388369787400888	0.697742399141265	0.922469357575353
Caskin2	88.9327943149509	0.156108852478513	0.403189192351226	0.387185111704393	0.698619171389719	0.922802269071454
Dcaf10	131.041110734713	-0.137545485046296	0.35495869616976	-0.387497155388791	0.698388190435202	0.922802269071454
Exoc5	241.945561474976	-0.117366635868269	0.303031232894675	-0.387308709888206	0.698527678211666	0.922802269071454
Ffar1	18.7046623867426	0.144631543342706	0.373108708835992	0.387639151586468	0.698283091264198	0.922802269071454
Gm10825	8.95605834331167	0.138768351833801	0.358311036365978	0.387284615180157	0.698545513902063	0.922802269071454
Gm6497	16.020305028695	0.155372911257684	0.400740045504176	0.38771496135907	0.698226982663686	0.922802269071454
LOC100504602	50.2972426315259	-0.154964091001316	0.400226606931847	-0.38719087716151	0.69861490343033	0.922802269071454
Capza1	484.982245574284	0.0892250729338941	0.230718324306916	0.386727292693065	0.698958108651906	0.922896143462711
Cog4	261.846607129301	0.108963935105608	0.281664679983	0.38685693609928	0.698862123623114	0.922896143462711
Prkcz	84.0702314068828	0.143579641290144	0.371182399394332	0.38681694370322	0.698891732570014	0.922896143462711
Ppil2	494.689926219158	-0.103679514091837	0.268356885214182	-0.386349372065068	0.699237939944694	0.923029801694554
Sfrs8	410.726712265397	-0.084622675377082	0.21902742887376	-0.386356520789255	0.699232646293296	0.923029801694554
2810403A07Rik	259.184237543392	-0.090185822902585	0.23371471956882	-0.385879944014517	0.699585584795466	0.923143153419003
4632415L05Rik	27.3315576315148	-0.15391767658932	0.400384199635411	-0.384424951657625	0.700663509923769	0.923143153419003
Alg5	276.791621230503	-0.116870863642344	0.303197392942016	-0.385461307923232	0.699895667717021	0.923143153419003
Ap1s2	32.1716298154343	-0.155412259816631	0.403969747302984	-0.384712619829101	0.700450344244046	0.923143153419003
Clip1	46.7629951500499	-0.154425998401319	0.400713819743666	-0.385377271240867	0.699957919553156	0.923143153419003
Cntrob	193.980488051835	-0.123306169776297	0.320386847282982	-0.384866516281759	0.700336314750347	0.923143153419003
Cox6a1	4427.45268915713	0.0683351913521085	0.177693795258639	0.384567121506097	0.700558157356975	0.923143153419003
Gla	13.8796450826577	-0.152171261518784	0.395329367021175	-0.384922735857955	0.70029466056976	0.923143153419003
Gmppb	175.500822005759	-0.105828037470182	0.27471462904031	-0.385228984127573	0.700067771085224	0.923143153419003
Pgd	786.491574008291	0.071249301066109	0.18525464513114	0.384601967824733	0.700532335959482	0.923143153419003
Plekhn1	28.8976714922923	-0.148043025559934	0.384077942829127	-0.38545047515472	0.699903692191546	0.923143153419003
Rnpc3	72.3291540339804	0.147918773707657	0.383900807890405	0.385304668985963	0.700011702734086	0.923143153419003
Slc17a9	47.7552949105601	-0.154825486079912	0.401008385232125	-0.386090395566894	0.69942972266432	0.923143153419003
Spag9	276.759094242418	-0.0993508113434681	0.258428098817533	-0.384442759119689	0.700650313689063	0.923143153419003
Tada1	391.349472804242	-0.0897195406087758	0.232601371575088	-0.385722319697555	0.699702330937436	0.923143153419003
Aebp2	352.724276000013	-0.0953388813587133	0.248121189221662	-0.384243206546706	0.700798197456057	0.923202927466964
Emilin2	9.53467701498823	0.107820906169249	0.280729692095024	0.384073752101552	0.700923785104435	0.923250699992282
LOC639606	10.016880711499	-0.154053472634987	0.401284291776291	-0.383901079090506	0.701051766534407	0.923264541960543
Nsa2	1898.37604566638	0.0670361473434749	0.174655833356248	0.383818542188283	0.70111294406427	0.923264541960543
Crebbp	152.613936683041	0.122748769193584	0.320066348538185	0.383510387000089	0.701341370210568	0.923447694585533
Acadsb	31.3634549441652	-0.150087146944758	0.391610090117656	-0.383256587948654	0.701529524067045	0.923577781270791
1810044D09Rik	40.0063326767035	0.149089699429044	0.390251299349915	0.382035113470215	0.702435319661691	0.923638701001883
2410091C18Rik	109.744556500458	-0.144375735249006	0.377095377990843	-0.38286264875013	0.701821607031032	0.923638701001883
5730437N04Rik	152.553896124525	0.141934914207162	0.371446796870576	0.382113711581194	0.702377021772624	0.923638701001883
Chmp5	161.952324038671	0.129034576680602	0.337765140702099	0.38202455236317	0.702443153192621	0.923638701001883
D11Wsu47e	118.577412239555	-0.14353810806847	0.375764879991897	-0.381989152556155	0.702469410659424	0.923638701001883
Dnaja3	349.250843691434	0.0957093467911029	0.250548909731271	0.381998656045867	0.702462361502354	0.923638701001883
Gm5431	10.0224018986386	0.141817751965265	0.371257715303058	0.381992740136052	0.702466749590329	0.923638701001883
Rabepk	259.451272452681	-0.0872493516076304	0.228119106059976	-0.382472792895705	0.702110705807394	0.923638701001883
Rfx5	703.205413301324	0.0876668845598194	0.229217261956151	0.382461965611429	0.702118735427917	0.923638701001883
Srcap	201.336133851489	0.120958304502733	0.315984565816516	0.382798141390772	0.701869439678481	0.923638701001883
Ropn1l	25.2567133266548	0.13626191138662	0.357098899206998	0.381580317635293	0.702772685757342	0.923844785962812
Tmem120a	157.390756075719	-0.140464748435024	0.368155099937627	-0.381536880675622	0.702804910219194	0.923844785962812
Slc35b2	453.938304118639	-0.0801708070393738	0.210207707055497	-0.38138852358162	0.702914975528984	0.923871971905847
Gm5921	11.4654000896104	-0.154039219889788	0.404342736933664	-0.380962005297648	0.70323144177416	0.92405290899793
Strn3	188.90790748993	-0.117951657718008	0.309574618597486	-0.381012042435464	0.703194312765186	0.92405290899793
Cdk7	335.600523645796	-0.120213458787936	0.316110709372138	-0.380289105126191	0.703730821964221	0.924474043698803
Kri1	50.4666441109871	0.152673922584687	0.401360794702144	0.380390722262717	0.703655400522351	0.924474043698803
Tnpo3	218.477837585103	0.108440475357613	0.285250920004742	0.380158196705587	0.703827988039789	0.924484189144651
Arl15	11.2336412482756	0.106066275467971	0.280132326765383	0.378629188186495	0.704963244152721	0.924565422099039
BC051142	35.7713226205714	-0.151671099371186	0.400294033341002	-0.378899225914718	0.704762699051364	0.924565422099039
Ccnl2	150.174866494149	-0.121794536776592	0.321545621415854	-0.378778402393717	0.704852426811622	0.924565422099039
Etv3	145.518049178102	-0.125866826187904	0.331527517977219	-0.379657251246797	0.704199856774941	0.924565422099039
Gcom1	17.0516615396129	-0.140327595110333	0.369764976097652	-0.379504831937554	0.704313016814867	0.924565422099039
Gm7589	14.6601498403109	-0.152156219060674	0.401782630139602	-0.378702829955108	0.704908551627643	0.924565422099039
Reps1	205.682939725826	0.113477311768825	0.299609426081145	0.378750806518656	0.704872921046923	0.924565422099039
Tor3a	443.662694346246	0.0848783223481166	0.223427965988971	0.379891218954688	0.704026165834428	0.924565422099039
Trim36	14.9992009880898	-0.153140396666848	0.404457902272447	-0.378631239015058	0.70496172101558	0.924565422099039
Tspan5	128.349010076064	0.141279206269201	0.372115105525266	0.37966533519185	0.704193855227751	0.924565422099039
Ythdf2	506.617244814705	0.0883396353339357	0.23312515412213	0.37893652303027	0.704735001742318	0.924565422099039
Zmym6	78.3826579383742	-0.148756304754063	0.39237092018446	-0.379121634916599	0.704597541111056	0.924565422099039
Glg1	403.846639410722	0.0836583706323045	0.221234814165755	0.378142883830325	0.70532445263972	0.924804458008899
Psmd11	538.468701404657	0.0751095744011732	0.198568823933005	0.378254616779694	0.705241455749236	0.924804458008899
Arpc3	184.33021379228	-0.108245823184489	0.286488866413139	-0.377836055340422	0.705552387423299	0.924868671706685
Vrk2	127.870646765001	0.1220496736699	0.322920806924212	0.377955433818004	0.705463701162698	0.924868671706685
2610024G14Rik	276.487094096692	0.107261759880183	0.284367362696884	0.377194340668822	0.706029185717629	0.925041457391899
Gpkow	132.049019001024	0.124527325649571	0.330285398577139	0.377029460539376	0.706151711401869	0.925041457391899
Ints7	151.497993307426	-0.131916119255564	0.349566990764706	-0.377370068515299	0.705898607268787	0.925041457391899
Rab39	25.0904785739695	-0.128176689177681	0.340131720353963	-0.376844267992096	0.706289340727656	0.925041457391899
Smc2	215.726503726531	0.124608444219709	0.330409204305006	0.377133695418123	0.706074251516756	0.925041457391899
Vasp	3273.10844698318	0.0775288702901725	0.205747530930577	0.376815556130936	0.706310679347607	0.925041457391899
Zfp14	9.83302761044074	-0.121447994141361	0.322066468663767	-0.377089843116053	0.706106839031125	0.925041457391899
4732471D19Rik	143.986082585939	0.141919973652455	0.377074627758791	0.376371050197626	0.706641065056065	0.92522999827819
Ipo4	202.681805616059	-0.119961174662916	0.318908786247683	-0.376161397352494	0.706796911868714	0.92522999827819
Pafah1b1	919.364504614643	0.0688299032310774	0.182822053333925	0.376485779346102	0.706555785599251	0.92522999827819
Styx	154.139849233389	0.127323768240919	0.338500862133498	0.376140159402917	0.706812699923045	0.92522999827819
Lbh	341.319009028354	-0.0814457580952975	0.216958092850067	-0.375398571334152	0.707364067251759	0.92571728714429
Prr14	634.98899960806	-0.0808318632900535	0.215373088246941	-0.375310880054679	0.707429275470845	0.92571728714429
Sbf2	70.5754662946517	0.151414654271873	0.403473182775655	0.375278111993045	0.707453642719887	0.92571728714429
Ddx28	130.79579872188	-0.139912626110243	0.373192305646582	-0.374907585159975	0.707729197703429	0.925843435952746
LOC100503855	16.143912861109	-0.123321621834985	0.328932654334516	-0.374914500612548	0.707724054439348	0.925843435952746
5031414D18Rik	327.534315323079	0.104184941442253	0.278828336001046	0.373652631351864	0.708662771334119	0.92590555045874
C2cd2	44.1207206623604	0.145150728897993	0.388443453894684	0.373672737801747	0.708647810474984	0.92590555045874
Dleu2	235.471177912052	0.113157282226339	0.301996678163058	0.374697108970322	0.707885742589298	0.92590555045874
Gcc1	146.306914666119	0.132154236314174	0.352987045587829	0.374388346445116	0.708115411779727	0.92590555045874
Gm13004	9.17416168261297	-0.151325619233538	0.404036330739823	-0.374534683444057	0.708006557499702	0.92590555045874
Gyg	790.750992943749	0.074511368002898	0.199312272142798	0.373842349002544	0.708521610208802	0.92590555045874
Nfrkb	118.304886479429	0.13002734028291	0.347793936591105	0.373863160345377	0.708506125951144	0.92590555045874
Spag7	573.848920488487	0.0657943932995828	0.176138663992876	0.373537483526297	0.708748452990319	0.92590555045874
Tspan2	44.2566330664712	-0.149907710100139	0.400920153858225	-0.373909140404924	0.708471915847284	0.92590555045874
Ttc21b	44.5194497436876	0.151340713362979	0.404569471776919	0.37407843132175	0.708345965015515	0.92590555045874
Zfp354c	43.4621745163521	0.146679461234818	0.392695918827322	0.37351918928222	0.70876206610193	0.92590555045874
2500003M10Rik	1555.86049384287	-0.0593075689920591	0.158871771852066	-0.373304636189766	0.708921726275674	0.925997088687648
Ppme1	221.822016660762	-0.113346353225954	0.303873368118541	-0.373005222299499	0.709144557180191	0.926171107280068
Fam82a2	176.394917741727	0.128464542354145	0.344649788470093	0.372739362250594	0.709342437382756	0.926312499404696
Traf2	593.71776330457	-0.0990611113485379	0.265977302165073	-0.372441973590129	0.709563807634217	0.926484526996876
Mett11d1	138.448144859238	-0.125860040304904	0.338064933883916	-0.372295460694311	0.709672877960178	0.926509898521712
4933430H15Rik	9.44837783066377	-0.109881487939324	0.295851810488731	-0.371407184420489	0.710334275267761	0.927137094864594
Il15	13.6537087069076	-0.136986451447765	0.368743795407535	-0.371494932670984	0.710268929503131	0.927137094864594
Robld3	167.339973615688	-0.135303564198323	0.364415890545982	-0.371288869965594	0.710422386931849	0.927137094864594
Gm4478	13.4370835450051	-0.149488218788871	0.403055524558815	-0.370887408012832	0.710721394296574	0.927410217327281
2700050L05Rik	137.165437308217	0.110723648291893	0.299055148297693	0.370244916103813	0.71120001250312	0.927449322386103
Armcx2	98.1232343831844	-0.139964510217601	0.377965269116085	-0.37031050642543	0.71115114639825	0.927449322386103
Dok1	276.172861142041	-0.109053492691196	0.2943821169403	-0.370448768507606	0.711048142262637	0.927449322386103
Gm10294	13.8777760741208	-0.149043693760108	0.402367844687733	-0.370416512472006	0.71107217227713	0.927449322386103
Siah1b	52.263713185344	0.147331508188314	0.397869740144429	0.370300863128802	0.711158330773195	0.927449322386103
Kctd18	137.660749087842	-0.119008932229469	0.321705267237264	-0.369931562673787	0.711433483466205	0.927636745945086
Ddx42	434.679823465864	-0.0855058195572802	0.231576017905522	-0.369234346158266	0.71195305726172	0.927639148731932
Ep300	102.680943749838	0.141217215387079	0.38323829833345	0.36848408940645	0.712512306674033	0.927639148731932
Gmeb2	301.984779563687	-0.0808940283953251	0.21945850232615	-0.368607402027668	0.712420377500261	0.927639148731932
Hras1	192.113466241852	0.142685729352121	0.38601675268759	0.36963610609822	0.711653644769784	0.927639148731932
Ino80c	365.162758783687	-0.0911796938518561	0.247172562569212	-0.368890838465635	0.712209092363356	0.927639148731932
LOC100502615	331.483104409882	-0.0890034101464707	0.240966215081983	-0.369360535111486	0.711859009875938	0.927639148731932
Pnpla7	264.507450121649	-0.127172545649554	0.344428532411982	-0.36922767332597	0.711958030580003	0.927639148731932
Psg23	47.0878666695275	0.13122276734935	0.355745260004732	0.368867226361933	0.712226692949874	0.927639148731932
Scd2	409.593253161713	-0.0907698178467839	0.245928525167874	-0.369090237843793	0.712060465130807	0.927639148731932
Tes	595.900924402246	0.0788391896129352	0.213824633384356	0.368709574594334	0.712344211336398	0.927639148731932
Utp20	136.962815611867	0.136780086057771	0.370393288715713	0.369283381273017	0.711916511352318	0.927639148731932
Zfp438	13.1600436245571	0.121420277538787	0.329427433951647	0.368579738737268	0.712441000033308	0.927639148731932
Brcc3	272.332029620214	0.102582045113156	0.278512365548319	0.368321330764609	0.712633649128043	0.927680276749049
Anxa1	37.981653954523	-0.146911287211047	0.399434512330764	-0.367798181368445	0.713023725178418	0.9279543217633
Rabl4	377.878033864701	-0.0891513228283684	0.242325793320927	-0.367898611231616	0.71294883580297	0.9279543217633
Tbc1d19	9.80655323499168	-0.0956785328439808	0.260236528755239	-0.367659887340295	0.713126853946467	0.927971693615848
Atp6v1g2	29.0154953720909	0.140103038352985	0.381273767549874	0.367460471391225	0.713275571849443	0.928048377471783
Fbxo10	8.98228827827933	0.104208539885071	0.283873635465414	0.367094815671135	0.713548294253808	0.928172074244648
Gm13154	12.091075887216	-0.147981498328604	0.403515048817869	-0.366731051944971	0.713819641850881	0.928172074244648
Nfkbil2	185.664043210014	0.128931029529019	0.351497916491743	0.366804534194295	0.713764825243009	0.928172074244648
Rcsd1	1528.3103312096	-0.0555068500734149	0.151215645360058	-0.36707081427486	0.713566196850297	0.928172074244648
Unc13a	29.3716891292588	0.143797366739897	0.392078987910735	0.366756115919773	0.713800944351959	0.928172074244648
